#CYGNSS RSM parameters

#beta[6][7]
1.8541000000e-01 3.3158000000e-03 3.1964000000e-01 4.1289000000e-01 3.4638000000e-01 1.6772000000e-04 2.4492000000e+01 
9.3169000000e-02 5.6788000000e-04 1.8496000000e-01 6.7445000000e-01 2.9678000000e-01 1.3186000000e-04 2.4308000000e+01 
2.2491000000e-02 2.0905000000e-05 2.4611000000e-01 1.4737000000e+00 2.2240000000e-01 1.2175000000e-05 2.0454000000e+01 
3.9534000000e-02 2.5601000000e-06 3.5532000000e-02 1.9364000000e+00 2.3256000000e-01 1.8224000000e-06 2.3530000000e+01 
4.5021000000e-02 2.2487000000e-05 7.5108000000e-02 1.4388000000e+00 2.6358000000e-01 4.6988000000e-06 2.2102000000e+01 
4.2711000000e-02 1.1687000000e-05 2.5050000000e-02 1.8396000000e+00 1.3043000000e-01 7.6291000000e-06 2.5514000000e+01 

#xmin[6][7]
5.5020000000e+03 1.0018000000e+02 2.0071000000e+02 4.3855000000e-04 3.1944000000e-04 1.5958000000e-04 3.3787000000e-05 
5.5042000000e+03 1.0001000000e+02 2.0146000000e+02 7.3762000000e-04 6.5140000000e-04 3.4379000000e-05 4.6991000000e-04 
5.5035000000e+03 1.0000000000e+02 2.0015000000e+02 6.5629000000e-04 3.6885000000e-04 9.5663000000e-05 5.1553000000e-03 
5.5036000000e+03 1.0025000000e+02 2.0063000000e+02 2.0639000000e-04 8.1446000000e-04 2.8747000000e-05 1.4887000000e-03 
5.5029000000e+03 1.0017000000e+02 2.0142000000e+02 6.2562000000e-04 5.5610000000e-04 6.0549000000e-05 1.2317000000e-03 
5.5028000000e+03 1.0030000000e+02 2.0116000000e+02 3.5252000000e-04 4.7557000000e-04 1.6061000000e-05 4.1063000000e-03 

#xrange[6][7]
3.9944000000e+03 3.9947000000e+02 1.7983000000e+03 9.9865000000e-01 9.9911000000e-01 5.2200000000e-02 1.5705000000e+00 
3.9897000000e+03 3.9985000000e+02 1.7976000000e+03 9.9878000000e-01 9.9851000000e-01 5.2325000000e-02 1.5674000000e+00 
3.9814000000e+03 3.9984000000e+02 1.7986000000e+03 9.9860000000e-01 9.9924000000e-01 5.2222000000e-02 1.5639000000e+00 
3.9929000000e+03 3.9964000000e+02 1.7993000000e+03 9.9894000000e-01 9.9819000000e-01 5.2140000000e-02 1.5685000000e+00 
3.9945000000e+03 3.9971000000e+02 1.7977000000e+03 9.9855000000e-01 9.9845000000e-01 5.2190000000e-02 1.5673000000e+00 
3.9860000000e+03 3.9932000000e+02 1.7976000000e+03 9.9963000000e-01 9.9950000000e-01 5.2242000000e-02 1.5591000000e+00 

#mean[6]
2.6366000000e+00 2.2006000000e+00 2.0660000000e+00 2.0331000000e+00 2.0435000000e+00 1.9457000000e+00 

#sd[6]
9.9867000000e-01 8.8954000000e-01 8.6181000000e-01 8.9458000000e-01 8.8303000000e-01 8.9909000000e-01 

#lamz[6]
3.0307000000e-01 3.0418000000e-01 3.1131000000e-01 3.1105000000e-01 3.0910000000e-01 3.1571000000e-01 

#lamws[6]
4.6475000000e+04 5.1811000000e+04 9.9036000000e+04 1.1979000000e+05 1.3347000000e+05 1.0406000000e+05 

#x[6][1000][7]
#H
4.6248000000e-01 7.7686000000e-01 9.6246000000e-01 2.2798000000e-01 3.7145000000e-01 8.3740000000e-01 6.6149000000e-01 
5.0922000000e-01 1.9442000000e-01 4.6474000000e-01 3.5731000000e-02 7.5840000000e-01 3.0581000000e-01 1.5777000000e-01 
1.9657000000e-02 7.1971000000e-01 5.0500000000e-01 6.4450000000e-01 3.1349000000e-01 6.4520000000e-01 6.1119000000e-02 
8.4923000000e-01 7.7892000000e-01 7.0807000000e-01 4.5338000000e-01 6.5348000000e-01 4.2878000000e-01 2.0577000000e-01 
3.4598000000e-01 2.5871000000e-01 4.6749000000e-01 4.4739000000e-01 1.5509000000e-01 7.2612000000e-01 8.7955000000e-01 
8.9080000000e-01 6.6711000000e-01 8.4937000000e-01 5.8278000000e-02 8.0076000000e-01 6.1683000000e-01 5.8671000000e-01 
1.9205000000e-01 4.5412000000e-03 7.5797000000e-01 4.9257000000e-01 2.4956000000e-01 5.7708000000e-01 1.5695000000e-01 
4.2889000000e-01 4.7373000000e-01 6.4452000000e-01 2.5325000000e-01 7.2186000000e-01 5.2720000000e-01 1.8520000000e-01 
